job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,skills,salary_max,company_size_num,company_size_group,skills_clean,skill_count,salary_max_new
data scientist,,on-site,company_445,On-site,14 days ago,"Ventura, CA, US",Technology,Public,"2,270",Public,[],172810.0,2270.0,medium,,0,190091.00000000003
data scientist,lead,hybrid,company_814,"Chicago, IL . Hybrid",9 days ago,"Austin, TX, US",Logistics,Private,"1,260",Private,[],274006.0,1260.0,medium,,0,301406.60000000003
data scientist,senior,on-site,company_816,"San Francisco, CA",4 days ago,"San Francisco, CA, US",Retail,Public,"117,030",Public,"['aws', 'python', 'machine learning', 'azure', 'deep learning', 'tableau']",161660.0,117030.0,large,aws|python|machine learning|azure|deep learning|tableau,6,210158.0
data scientist,senior,hybrid,company_817,United States . Hybrid,7 days ago,"New York, NY, US",Education,,"3,510",Education,"['pandas', 'aws', 'r', 'python', 'scikit-learn', 'sql', 'machine learning', 'gcp', 'azure']",148876.0,3510.0,medium,pandas|aws|r|python|scikit-learn|sql|machine learning|gcp|azure,9,163763.6
data scientist,junior,,company_819,"San Diego, CA",6 days ago,"San Diego, CA, US",Finance,,600,Nonprofit,"['pandas', 'numpy', 'pytorch', 'aws', 'r', 'python', 'scikit-learn', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow', 'tableau']",114171.0,600.0,small,pandas|numpy|pytorch|aws|r|python|scikit-learn|sql|machine learning|gcp|deep learning|azure|tensorflow|tableau,14,114171.0
data scientist,senior,hybrid,company_706,"Los Angeles, CA . Hybrid",a month ago,"Los Angeles, CA, US",Technology,Private,150,Private,[],225595.0,150.0,small,,0,225595.0
data scientist,senior,,company_738,"Chicago, IL",14 days ago,"San Francisco, CA, US",Finance,Private,700,Private,"['amazon', 'spark', 'git', 'r', 'python', 'linux', 'java', 'sql', 'machine learning', 'database', 'azure']",205503.0,700.0,small,amazon|spark|git|r|python|linux|java|sql|machine learning|database|azure,11,205503.0
data scientist,senior,remote,company_825,"Remote - US . San Diego, California, United States . Fully Remote",14 days ago,"San Diego, CA, US",Technology,Private,210,Private,[],229724.0,210.0,small,,0,229724.0
data scientist,senior,remote,company_832,"Torrance, CA",7 days ago,"Renton, WA, US",Healthcare,,"120,010",Nonprofit,"['r', 'python', 'scala', 'sql', 'machine learning', 'database', 'azure', 'tableau']",159835.0,120010.0,large,r|python|scala|sql|machine learning|database|azure|tableau,8,207785.5
data scientist,lead,,company_047,"Visakhapatnam Rural mandal, India",7 days ago,"Bengaluru, KA, IN",Technology,Public,"222,040",€24.46B,"['deep learning', 'machine learning']",10053.0,222040.0,large,deep learning|machine learning,2,13068.9
data scientist,senior,hybrid,company_833,"Canada . Vancouver, BC, Canada . Hybrid",a month ago,"Vancouver, BC, CA",Technology,Private,98,Private,[],155273.0,98.0,small,,0,155273.0
machine learning engineer,senior,on-site,company_065,"Toronto, Ontario, Canada",a month ago,"Cherry Hill, NJ, US",Technology,Private,"26,030",Private,"['pytorch', 'spark', 'aws', 'database', 'sql', 'machine learning', 'deep learning', 'azure', 'tensorflow']",173541.0,26030.0,large,pytorch|spark|aws|database|sql|machine learning|deep learning|azure|tensorflow,9,225603.30000000002
machine learning engineer,senior,hybrid,company_836,"Dublin, Ireland . Hybrid",6 days ago,"San Francisco, CA, US",Technology,Private,630,€1.27B,[],98012.0,630.0,small,,0,98012.0
data scientist,senior,on-site,company_316,"Bengaluru, Karnataka, India",14 days ago,"Eden Prairie, MN, US",Healthcare,Public,"37,960",Public,"['spark', 'aws', 'python', 'sql', 'machine learning', 'deep learning', 'azure']",32901.0,37960.0,large,spark|aws|python|sql|machine learning|deep learning|azure,7,42771.3
data scientist,senior,hybrid,company_662,"Redwood City, CA (Hybrid) . Hybrid",6 days ago,"Redwood City, CA, US",Technology,Private,600,Private,[],220119.0,600.0,small,,0,220119.0
data scientist,senior,,company_837,"Waltham, MA",7 days ago,"London, GB",Energy,Public,"12,270",€36.93B,"['git', 'r', 'python', 'sql', 'azure']",149790.0,12270.0,medium,git|r|python|sql|azure,5,164769.0
machine learning engineer,senior,hybrid,company_690,"Pittsburgh, PA . Hybrid",7 days ago,"Maplewood, MN, US",Healthcare,Public,"22,060",Public,"['pytorch', 'aws', 'python', 'machine learning', 'deep learning']",132929.0,22060.0,large,pytorch|aws|python|machine learning|deep learning,5,172807.7
data scientist,lead,on-site,company_184,"New York, NY",5 days ago,"New York, NY, US",Retail,Public,"130,040",€5.23B,"['sql', 'machine learning', 'r', 'python']",137000.0,130040.0,large,sql|machine learning|r|python,4,178100.0
data scientist,senior,on-site,company_015,"Los Angeles County, CA",7 days ago,"Menlo Park, CA, US",Technology,Public,900,Public,"['pandas', 'numpy', 'pytorch', 'aws', 'scikit-learn', 'python', 'scipy', 'sql', 'machine learning', 'gcp', 'azure', 'tensorflow']",132435.0,900.0,small,pandas|numpy|pytorch|aws|scikit-learn|python|scipy|sql|machine learning|gcp|azure|tensorflow,12,132435.0
data scientist,senior,on-site,company_134,"Arlington, VA . Bellevue, WA",a day ago,"Seattle, WA, US",Retail,Public,"865,436",€832.81B,"['amazon', 'aws', 'r', 'python', 'sql', 'machine learning', 'tableau']",177188.0,865436.0,large,amazon|aws|r|python|sql|machine learning|tableau,7,230344.4
data scientist,senior,on-site,company_763,"Princeton, NJ . New York, NY",19 days ago,"New York, NY, US",Technology,Public,"26,630",Public,"['pytorch', 'python', 'machine learning', 'keras', 'deep learning', 'tensorflow']",168970.0,26630.0,large,pytorch|python|machine learning|keras|deep learning|tensorflow,6,219661.0
data scientist,midlevel,on-site,company_269,"Chennai, Tamil Nadu, India . Hyderabad, Telangana, India",a month ago,"Charlotte, NC, US",Finance,Public,"274,280",€276.82B,"['hadoop', 'git', 'gcp', 'python']",20926.0,274280.0,large,hadoop|git|gcp|python,4,27203.8
data scientist,senior,remote,company_832,"Washington, United States",7 days ago,"Renton, WA, US",Healthcare,,"120,040",Nonprofit,"['r', 'python', 'scala', 'sql', 'machine learning', 'database', 'azure', 'tableau']",159834.0,120040.0,large,r|python|scala|sql|machine learning|database|azure|tableau,8,207784.2
data scientist,senior,remote,company_141,"Fort Worth, TX",14 days ago,"Bethesda, MD, US",Technology,Public,"108,650",€117.13B,['machine learning'],132440.0,108650.0,large,machine learning,1,172172.0
data scientist,senior,,company_250,"New York, NY . Chicago, IL",4 days ago,"Paris, FR",Healthcare,Private,"76,010",Private,"['amazon', 'aws']",99994.0,76010.0,large,amazon|aws,2,129992.20000000001
data scientist,senior,hybrid,company_840,"East Coast, United States . New York, United States . Hybrid",a month ago,"Altrincham, GB",Healthcare,Private,240,Private,[],168060.0,240.0,small,,0,168060.0
data scientist,senior,,company_844,"Mountain View, CA",21 days ago,"Mountain View, CA, US",Technology,Public,"17,040",€94.59B,"['r', 'python', 'sql', 'machine learning', 'tableau']",168973.0,17040.0,medium,r|python|sql|machine learning|tableau,5,185870.30000000002
data scientist,,remote,company_845,Fully Remote,5 days ago,"San Francisco, CA, US",Finance,Private,457,Private,[],152531.0,457.0,small,,0,152531.0
data scientist,lead,hybrid,company_846,"Greater Birmingham, Alabama Area . Hybrid",14 days ago,"Boulder, CO, US",Energy,Private,240,Private,[],155273.0,240.0,small,,0,155273.0
data scientist,senior,hybrid,company_313,"Markham, Ontario, Canada . Toronto, Ontario, Canada . Hybrid",a month ago,"London, GB",Finance,Public,"29,490",Public,"['machine learning', 'python']",73454.0,29490.0,large,machine learning|python,2,95490.2
data scientist,midlevel,,company_233,"Springfield, VA",a month ago,"Reston, VA, US",Technology,Public,"27,420",Public,"['git', 'r', 'python', 'docker', 'linux', 'java', 'sql', 'database', 'deep learning']",148097.0,27420.0,large,git|r|python|docker|linux|java|sql|database|deep learning,9,192526.1
data scientist,senior,remote,company_572,Fully Remote,19 days ago,"San Francisco, CA, US",Technology,Private,45,Private,[],178099.0,45.0,small,,0,178099.0
data scientist,senior,on-site,company_355,"Bellevue, WA . San Francisco, CA . Seattle, WA . Palo Alto, CA",14 days ago,"San Francisco, CA, US",Technology,Public,"65,810",€130.59B,"['sql', 'r', 'python']",216010.0,65810.0,large,sql|r|python,3,280813.0
data scientist,senior,hybrid,company_848,"Cambridge, MA . Hybrid",16 days ago,"Basel, BS, CH",Healthcare,Public,"107,710",€161.05B,['python'],79461.0,107710.0,large,python,1,103299.3
data scientist,midlevel,on-site,company_231,"South San Francisco, CA . On-site",25 days ago,"Kenilworth, NJ, US",Healthcare,Public,"78,700",€231.13B,"['machine learning', 'r', 'python']",248339.0,78700.0,large,machine learning|r|python,3,322840.7
data scientist,senior,hybrid,company_182,"Navi Mumbai, Maharashtra, India . Hybrid",7 days ago,"Chicago, IL, US",Finance,Public,"9,900",Public,"['python', 'neural network', 'sql', 'machine learning', 'deep learning']",15539.0,9900.0,medium,python|neural network|sql|machine learning|deep learning,5,17092.9
data scientist,midlevel,on-site,company_288,"Washington, DC . On-site",5 days ago,"Reston, VA, US",Technology,Public,"26,060",€62.89B,['python'],182673.0,26060.0,large,python,1,237474.9
data scientist,midlevel,hybrid,company_793,"Pittsburgh, PA . Hybrid",a month ago,"Pittsburgh, PA, US",Education,,"12,659",Education,"['database', 'sql', 'r', 'python']",59359.0,12659.0,medium,database|sql|r|python,4,65294.90000000001
data scientist,senior,on-site,company_445,On-site,2 days ago,"Ventura, CA, US",Technology,Public,"2,300",Public,[],278294.0,2300.0,medium,,0,306123.4
data scientist,,hybrid,company_851,"Bangalore, Karnataka, India . Hybrid",10 months ago,"Edison, NJ, US",Technology,Private,"3,570",Private,[],34569.0,3570.0,medium,,0,38025.9
data scientist,senior,,company_166,"Veldhoven, North Brabant, Netherlands",14 days ago,"Veldhoven, NB, NL",Technology,Public,"24,800",€173.51B,[],82367.0,24800.0,large,,0,107077.1
data scientist,senior,,company_852,"San Antonio, TX",14 days ago,"San Antonio, TX, US",Retail,Private,"23,910",Private,"['spark', 'r', 'python', 'docker', 'scala', 'java', 'sql', 'machine learning', 'kubernetes', 'deep learning', 'tensorflow']",130610.0,23910.0,large,spark|r|python|docker|scala|java|sql|machine learning|kubernetes|deep learning|tensorflow,11,169793.0
data scientist,lead,on-site,company_420,"Bangkok, Bangkok, Thailand . On-site",a month ago,"Singapore, SG",Technology,Private,"4,570",Private,[],54267.0,4570.0,medium,,0,59693.700000000004
data scientist,senior,,company_308,"Hyderabad, Telangana, India",4 days ago,"Redmond, WA, US",Technology,Public,"182,288",€1.68T,"['pytorch', 'spark', 'r', 'python', 'scikit-learn', 'scala', 'machine learning', 'deep learning', 'hadoop', 'azure', 'tensorflow']",48604.0,182288.0,large,pytorch|spark|r|python|scikit-learn|scala|machine learning|deep learning|hadoop|azure|tensorflow,11,63185.200000000004
data scientist,senior,remote,company_037,"Remote, United States . Fully Remote",14 days ago,"San Francisco, CA, US",Finance,Private,300,Private,[],167139.0,300.0,small,,0,167139.0
data scientist,lead,hybrid,company_851,"Bangalore, Karnataka, India . Hybrid",a month ago,"Edison, NJ, US",Technology,Private,"3,560",Private,[],34568.0,3560.0,medium,,0,38024.8
data scientist,senior,,company_694,"San Francisco, CA",2 months ago,"San Francisco, CA, US",Finance,Private,90,Private,"['amazon', 'machine learning']",264868.0,90.0,small,amazon|machine learning,2,264868.0
data scientist,lead,remote,company_859,"Cardiff, London or Remote (UK) . Fully Remote",3 months ago,"London, GB",Technology,Private,"1,530",€4.36B,[],105033.0,1530.0,medium,,0,115536.3
data scientist,senior,,company_116,"Louisville, KY",14 days ago,"Dearborn, MI, US",Technology,Public,"187,570",€51.83B,"['pandas', 'numpy', 'pytorch', 'git', 'r', 'python', 'scikit-learn', 'sql', 'gcp', 'machine learning', 'tensorflow', 'tableau']",107773.0,187570.0,large,pandas|numpy|pytorch|git|r|python|scikit-learn|sql|gcp|machine learning|tensorflow|tableau,12,140104.9
data scientist,senior,,company_861,"Oklahoma City, OK",7 days ago,"Oklahoma City, OK, US",Technology,Public,"4,780",Public,['machine learning'],114172.0,4780.0,medium,machine learning,1,125589.20000000001
data scientist,senior,on-site,company_864,"St Louis, MO",a month ago,"Brentwood, MO, US",Retail,Public,"11,020",Public,"['pandas', 'amazon', 'powerbi', 'git', 'r', 'python', 'scipy', 'sql', 'machine learning', 'database', 'azure', 'matplotlib', 'tableau']",157680.0,11020.0,medium,pandas|amazon|powerbi|git|r|python|scipy|sql|machine learning|database|azure|matplotlib|tableau,13,173448.0
data scientist,senior,on-site,company_705,"San Francisco, CA . On-site",4 months ago,"San Francisco, CA, US",Technology,Private,90,Private,[],189976.0,90.0,small,,0,189976.0
data scientist,senior,hybrid,company_667,"Mountain View, CA, US . San Francisco, CA, US . Hybrid",9 days ago,"Mountain View, CA, US",Technology,Private,"2,810",Private,[],226506.0,2810.0,medium,,0,249156.6
data scientist,senior,hybrid,company_083,"Madrid, Community of Madrid, Spain . Hybrid",21 days ago,"Paris, IDF, FR",Technology,Private,"263,610",€25.51B,"['pandas', 'numpy', 'aws', 'r', 'python', 'scikit-learn', 'machine learning', 'gcp', 'deep learning', 'azure', 'matplotlib']",32158.0,263610.0,large,pandas|numpy|aws|r|python|scikit-learn|machine learning|gcp|deep learning|azure|matplotlib,11,41805.4
data scientist,senior,hybrid,company_870,"Chicago, Illinois, United States . New York, New York, United States . Hybrid",13 days ago,"Chicago, IL, US",Technology,Private,420,Private,[],205507.0,420.0,small,,0,205507.0
data scientist,lead,on-site,company_235,"San Antonio, TX",7 days ago,"San Antonio, TX, US",Finance,Private,"33,010",Private,"['r', 'python', 'sql', 'database', 'machine learning']",287662.0,33010.0,large,r|python|sql|database|machine learning,5,373960.60000000003
data scientist,lead,on-site,company_871,"San Francisco, CA",7 days ago,"San Francisco, CA, US",Technology,Private,45,Private,"['pytorch', 'aws', 'machine learning', 'azure', 'deep learning', 'tensorflow']",191806.0,45.0,small,pytorch|aws|machine learning|azure|deep learning|tensorflow,6,191806.0
data scientist,senior,on-site,company_185,"Linthicum Heights, MD . On-site",7 days ago,"Falls Church, VA, US",Technology,Public,"97,070",€75.05B,"['pandas', 'numpy', 'python', 'sql', 'database', 'matplotlib', 'tableau']",197653.0,97070.0,large,pandas|numpy|python|sql|database|matplotlib|tableau,7,256948.90000000002
data scientist,junior,,company_152,"Atlanta, GA",11 days ago,"Atlanta, GA, US",Finance,Public,"53,700",€19.70B,"['sql', 'machine learning', 'r', 'python']",125135.0,53700.0,large,sql|machine learning|r|python,4,162675.5
data scientist,senior,on-site,company_873,"Santa Clara, CA . On-site",15 days ago,"Santa Clara, CA, US",Technology,Private,75,Private,[],219206.0,75.0,small,,0,219206.0
data scientist,midlevel,,company_781,"Stamford, CT",21 days ago,"Stamford, CT, US",Technology,Public,"96,040",Public,"['spark', 'r', 'python', 'sql', 'machine learning']",95906.0,96040.0,large,spark|r|python|sql|machine learning,5,124677.8
data scientist,senior,on-site,company_422,"Englewood, CO . On-site",14 days ago,"Englewood, CO, US",Technology,Public,"2,520",Public,"['amazon', 'r', 'python', 'sql', 'database', 'machine learning', 'tableau']",108508.0,2520.0,medium,amazon|r|python|sql|database|machine learning|tableau,7,119358.8
data scientist,midlevel,,company_875,"Princeton, NJ",15 days ago,"Princeton, NJ, US",Healthcare,Public,"3,570",Public,"['sql', 'r', 'python']",224665.0,3570.0,medium,sql|r|python,3,247131.50000000003
data scientist,midlevel,on-site,company_878,"San Francisco, CA . San Jose, CA . Seattle, WA",2 days ago,"San Jose, CA, US",Technology,Public,"21,310",€144.62B,"['spark', 'python', 'sql', 'hadoop', 'machine learning']",175732.0,21310.0,large,spark|python|sql|hadoop|machine learning,5,228451.6
data scientist,senior,,company_879,"Madrid, Community of Madrid, Spain",23 days ago,"Birmingham, AL, US",Finance,Public,"123,020",Public,"['pandas', 'numpy', 'pytorch', 'aws', 'scikit-learn', 'python', 'docker', 'sql', 'machine learning', 'kubernetes', 'azure', 'tensorflow']",41559.0,123020.0,large,pandas|numpy|pytorch|aws|scikit-learn|python|docker|sql|machine learning|kubernetes|azure|tensorflow,12,54026.700000000004
